workout_id,member_id,workout_datetime,workout_type,duration_min,calories_burned,avg_heart_rate,satisfaction_rating,branch
321,23,2024-07-14 06:00:00,Yoga,57.0,344.4,129.1,1.0,Downtown
322,23,2024-08-24 06:45:00,Class,71.0,431.8,102.5,3.0,Marina Mall
323,23,2024-04-04 16:00:00,Strength,42.0,308.8,108.2,2.0,Downtown
324,23,2023-11-21 21:00:00,Strength,59.0,361.6,112.8,5.0,Downtown
325,23,2024-01-24 22:45:00,Cardio,50.0,385.5,139.9,4.0,Corniche
326,23,2023-09-18 07:30:00,Strength,49.0,288.9,137.6,4.0,Yas Mall
327,23,2023-10-17 19:00:00,Cardio,52.0,382.0,167.9,5.0,Downtown
328,23,2023-12-03 16:15:00,Strength,38.0,281.6,118.4,4.0,Downtown
329,23,2023-11-16 15:30:00,Yoga,19.0,88.5,133.2,4.0,Downtown
330,23,2024-02-25 08:45:00,Strength,39.0,270.4,129.5,5.0,Marina Mall
331,24,2024-10-14 09:15:00,Cardio,56.0,436.9,135.0,5.0,Corniche
332,24,2024-08-12 11:00:00,Cardio,200.0,1572.4,137.0,5.0,Downtown
333,24,2024-12-11 07:00:00,Class,,386.5,121.5,2.0,Corniche
334,24,2024-04-18 21:00:00,Strength,89.0,540.0,153.0,3.0,Marina Mall
335,24,2024-12-24 20:00:00,Strength,62.0,418.2,117.1,3.0,Downtown
336,24,2024-12-07 20:45:00,Strength,45.0,241.5,119.5,2.0,Downtown
337,24,2024-10-11 06:30:00,Strength,56.0,348.8,115.2,3.0,Marina Mall
338,24,2024-05-30 22:00:00,Cardio,65.0,488.1,133.3,4.0,Corniche
339,24,2024-11-19 20:00:00,CARDIO,34.0,260.1,129.4,4.0,Corniche
340,25,2023-07-08 10:45:00,Cardio,39.0,259.2,128.8,3.0,Yas Mall
341,25,2023-11-01 21:30:00,Class,19.0,91.4,102.8,,Corniche
342,25,2023-09-08 20:30:00,Cardio,40.0,226.5,120.8,3.0,Corniche
343,25,2023-04-10 09:45:00,Cardio,69.0,583.6,110.6,3.0,Marina Mall
344,25,2023-05-05 16:45:00,cardio,56.0,,132.2,,Marina Mall
345,25,2023-03-23 20:30:00,Cardio,48.0,474.0,102.8,3.0,Corniche
346,25,2023-12-20 17:30:00,CARDIO,35.0,,116.6,3.0,Corniche
347,25,2023-03-07 14:45:00,Class,58.0,371.1,122.0,3.0,Marina Mall
348,25,2024-01-09 16:15:00,Cardio,46.0,421.0,137.9,4.0,Corniche
349,25,2023-06-18 22:15:00,Strength,79.0,462.5,117.9,5.0,Corniche
350,26,2024-01-02 09:00:00,cardio,62.0,514.7,133.9,2.0,Yas Mall
351,26,2023-12-16 14:00:00,Class,32.0,187.1,105.7,5.0,Corniche
352,26,2023-12-24 06:45:00,Cardio,60.0,451.4,144.1,3.0,Marina Mall
353,26,2024-03-07 22:15:00,Yoga,33.0,204.0,100.5,4.0,Downtown
354,26,2024-06-14 12:30:00,Yoga,50.0,235.0,149.2,5.0,Corniche
355,26,2024-07-20 20:30:00,Cardio,65.0,557.9,128.9,2.0,Yas Mall
356,26,2024-05-29 10:30:00,Strength,56.0,337.6,163.1,3.0,Yas Mall
357,26,2024-05-23 07:30:00,Cardio,61.0,469.0,134.5,5.0,Corniche
358,26,2023-12-25 11:30:00,Cardio,52.0,442.1,137.0,3.0,Yas Mall
359,26,2024-02-25 19:30:00,Class,38.0,219.6,107.4,2.0,Marina Mall
360,26,2024-01-23 19:00:00,cardio,72.0,535.4,116.1,2.0,Corniche
361,26,2024-02-14 10:00:00,Cardio,53.0,399.0,114.5,3.0,Corniche
362,26,2024-07-04 21:45:00,Strength,64.0,389.7,150.2,2.0,Yas Mall
363,26,2024-09-16 08:15:00,Cardio,74.0,610.5,119.2,4.0,Marina Mall
364,26,2024-04-20 22:30:00,Strength,55.0,338.6,132.9,3.0,Downtown
365,26,2024-08-31 11:45:00,Class,,259.4,133.6,4.0,Corniche
366,26,2024-06-06 14:15:00,Cardio,42.0,328.4,120.1,4.0,Downtown
367,27,2024-03-08 14:45:00,Yoga,70.0,435.5,,3.0,Marina Mall
368,27,2024-03-19 18:00:00,Cardio,52.0,365.4,156.3,3.0,Yas Mall
369,27,2024-11-08 09:15:00,Cardio,36.0,241.0,146.0,5.0,Marina Mall
370,27,2024-05-13 09:45:00,Cardio,36.0,292.1,134.6,5.0,Downtown
371,27,2024-12-04 19:30:00,Strength,53.0,340.1,137.4,5.0,Yas Mall
372,27,2024-12-14 14:45:00,Yoga,30.0,101.4,147.3,5.0,Downtown
373,27,2024-09-01 19:15:00,Strength,82.0,454.2,114.4,3.0,Corniche
374,27,2024-03-10 13:30:00,Cardio,200.0,1562.4,124.2,5.0,Yas Mall
375,27,2024-05-19 18:15:00,Cardio,64.0,489.2,127.4,3.0,Corniche
376,27,2024-11-21 11:15:00,Yoga,200.0,1231.1,113.2,2.0,Corniche
377,27,2024-08-30 07:00:00,Cardio,69.0,536.8,111.9,4.0,Marina Mall
378,27,2024-02-09 06:15:00,Yoga,46.0,207.4,131.7,4.0,Yas Mall
379,27,2024-11-08 19:30:00,Cardio,40.0,349.7,103.3,3.0,Downtown
380,28,2023-12-11 21:15:00,Strength,70.0,340.3,127.0,3.0,Marina Mall
381,28,2023-11-26 15:15:00,Strength,39.0,257.6,113.7,3.0,Corniche
382,28,2024-08-22 17:30:00,Cardio,81.0,668.8,142.6,4.0,Yas Mall
383,28,2024-03-13 15:15:00,Cardio,56.0,534.4,130.9,4.0,Downtown
384,28,2024-04-03 20:45:00,Cardio,63.0,519.6,117.8,4.0,Marina Mall
385,28,2024-06-26 19:00:00,Cardio,55.0,503.9,114.8,4.0,Downtown
386,28,2023-11-20 21:15:00,Cardio,53.0,498.6,,2.0,Marina Mall
387,28,2024-06-23 21:45:00,Strength,48.0,329.9,124.2,3.0,Yas Mall
388,28,2024-05-20 11:45:00,Cardio,200.0,1554.7,138.6,5.0,Downtown
389,28,2023-09-13 12:45:00,Strength,43.0,285.7,145.3,5.0,Corniche
390,28,2024-01-09 12:15:00,Class,58.0,303.5,112.5,3.0,Corniche
391,28,2024-01-03 20:30:00,Class,50.0,342.1,123.4,3.0,Downtown
392,28,2024-06-17 11:30:00,Strength,67.0,388.1,140.9,4.0,Marina Mall
393,29,2023-10-25 13:45:00,cardio,71.0,630.8,124.9,5.0,Downtown
394,29,2024-02-18 22:15:00,Strength,68.0,427.6,124.9,3.0,Downtown
395,29,2023-08-20 15:00:00,Class,11.0,20.2,149.1,6.0,Marina Mall
396,29,2024-04-29 17:45:00,Yoga,53.0,387.8,140.0,5.0,Marina Mall
397,29,2024-07-20 10:00:00,Yoga,71.0,430.7,97.4,3.0,Corniche
398,29,2024-07-04 11:00:00,Yoga,33.0,129.1,133.6,5.0,Downtown
399,29,2023-08-06 07:45:00,Strength,52.0,264.7,111.1,4.0,Marina Mall
400,29,2024-07-17 17:00:00,Strength,200.0,1209.8,128.8,3.0,Yas Mall
401,29,2024-06-16 06:45:00,Strength,70.0,427.5,124.4,4.0,Yas Mall
402,29,2023-08-12 16:15:00,Strength,78.0,461.7,138.8,3.0,Yas Mall
403,29,2023-08-01 11:30:00,Cardio,0.0,-8.2,123.7,4.0,Yas Mall
404,29,2024-02-14 10:30:00,Yoga,60.0,360.0,125.3,3.0,Corniche
405,29,2023-11-11 20:45:00,Cardio,85.0,734.1,118.1,3.0,Corniche
406,29,2024-03-24 13:45:00,Class,46.0,259.9,122.9,4.0,Yas Mall
407,30,2023-12-25 20:15:00,Cardio,44.0,380.8,136.5,4.0,Corniche
408,30,2024-03-23 22:45:00,Strength,43.0,251.4,141.9,,Marina Mall
409,30,2024-04-30 20:45:00,Yoga,55.0,275.4,103.5,2.0,Corniche
410,30,2024-06-23 11:30:00,Class,50.0,306.3,143.4,3.0,Downtown
411,30,2024-03-25 13:00:00,Strength,45.0,227.6,154.0,4.0,Corniche
412,30,2024-01-15 08:30:00,Cardio,58.0,413.9,139.1,1.0,Yas Mall
413,30,2024-11-07 07:45:00,Cardio,47.0,411.5,142.9,3.0,Yas Mall
414,30,2024-06-09 19:00:00,Yoga,,478.9,148.4,2.0,Marina Mall
415,30,2024-07-30 10:00:00,Class,52.0,319.4,133.6,3.0,Corniche
416,30,2024-08-29 15:45:00,Strength,36.0,,146.8,4.0,Corniche
417,30,2024-05-28 13:45:00,Cardio,76.0,627.1,110.0,4.0,Marina Mall
418,30,2024-07-29 13:15:00,Strength,44.0,278.2,139.8,5.0,Downtown
419,31,2023-11-16 06:45:00,Cardio,73.0,521.2,160.9,2.0,Marina Mall
420,31,2024-01-11 13:00:00,Class,42.0,291.8,129.6,,Downtown
421,31,2023-10-18 19:00:00,Strength,30.0,209.1,124.6,4.0,Marina Mall
422,31,2024-06-01 09:00:00,Strength,30.0,104.2,183.2,5.0,Corniche
423,31,2024-08-31 10:15:00,Class,77.0,442.9,116.2,3.0,Yas Mall
424,31,2023-10-22 19:45:00,Class,40.0,235.9,130.6,2.0,Yas Mall
425,31,2024-04-14 08:45:00,Class,77.0,491.0,106.0,4.0,Corniche
426,31,2024-05-07 15:15:00,Yoga,77.0,543.4,159.9,1.0,Yas Mall
427,31,2023-10-15 06:00:00,Yoga,48.0,249.3,146.0,3.0,Corniche
428,31,2023-12-04 09:00:00,strenght,59.0,415.3,136.3,2.0,Marina Mall
429,31,2024-04-20 17:15:00,Cardio,,751.0,132.8,3.0,Yas Mall
430,32,2024-11-29 22:30:00,Cardio,51.0,417.8,134.1,2.0,Corniche
431,32,2024-09-29 11:45:00,Cardio,56.0,453.9,124.5,5.0,Downtown
432,33,2024-09-03 12:30:00,Strength,53.0,305.9,159.9,5.0,Yas Mall
433,33,2024-10-09 09:30:00,Strength,71.0,410.9,148.9,3.0,Marina Mall
434,33,2024-12-26 15:00:00,Yoga,46.0,233.2,145.5,5.0,Downtown
435,33,2024-05-16 18:15:00,Yoga,64.0,397.9,153.1,3.0,Downtown
436,33,2024-11-06 16:15:00,Cardio,0.0,42.1,102.4,1.0,Downtown
437,33,2024-12-01 22:15:00,Strength,71.0,382.5,108.2,2.0,Yas Mall
438,33,2024-06-28 07:15:00,Cardio,28.0,188.2,148.0,4.0,Yas Mall
439,33,2024-08-30 14:30:00,Cardio,40.0,319.6,137.2,5.0,Yas Mall
440,33,2024-11-13 22:45:00,Strength,57.0,308.6,113.6,2.0,Downtown
441,33,2024-09-27 15:00:00,Cardio,15.0,68.1,150.2,3.0,Marina Mall
442,33,2024-11-10 06:45:00,cardio,68.0,561.2,139.8,2.0,Downtown
443,33,2024-11-15 11:15:00,Strength,48.0,225.6,125.8,2.0,Marina Mall
444,33,2024-09-23 17:30:00,Cardio,48.0,392.8,145.5,3.0,Marina Mall
445,33,2024-12-18 12:30:00,Strength,50.0,260.1,123.3,2.0,Marina Mall
446,33,2024-09-06 21:45:00,Cardio,48.0,369.2,122.1,2.0,Downtown
447,33,2024-07-15 19:15:00,Strength,55.0,323.5,139.1,5.0,Marina Mall
448,33,2024-04-24 13:15:00,Cardio,0.0,1.8,127.5,4.0,Marina Mall
449,34,2024-07-04 17:30:00,Yoga,,1198.0,121.2,2.0,Downtown
450,34,2024-09-04 20:30:00,Cardio,59.0,443.1,135.5,1.0,Yas Mall
451,34,2024-05-20 12:30:00,Yoga,35.0,227.9,135.1,2.0,Downtown
452,34,2023-11-17 19:45:00,Yoga,60.0,278.0,114.7,4.0,Downtown
453,34,2024-07-07 17:45:00,Cardio,42.0,320.0,133.4,3.0,Corniche
454,34,2023-12-04 17:30:00,Cardio,58.0,539.1,111.5,3.0,Corniche
455,34,2023-10-24 09:30:00,Cardio,200.0,1590.0,115.4,3.0,Marina Mall
456,34,2023-10-06 09:30:00,Cardio,200.0,1584.7,141.1,5.0,Corniche
457,34,2024-04-09 20:15:00,Strength,60.0,358.4,138.1,1.0,Downtown
458,34,2024-07-19 13:30:00,Strength,36.0,149.2,161.4,3.0,Marina Mall
459,35,2024-06-15 17:45:00,Yoga,70.0,403.4,126.8,5.0,Corniche
460,35,2024-12-14 08:30:00,Yoga,42.0,253.9,125.5,2.0,Corniche
461,35,2024-07-09 22:15:00,Strength,32.0,172.5,143.5,3.0,Marina Mall
462,35,2024-11-07 07:30:00,Cardio,73.0,561.4,124.0,5.0,Marina Mall
463,35,2024-12-07 22:45:00,Cardio,52.0,377.4,126.9,5.0,Yas Mall
464,35,2024-06-27 12:15:00,Class,72.0,406.9,99.2,4.0,Corniche
465,35,2024-11-19 10:30:00,Strength,46.0,262.6,138.6,2.0,Downtown
466,35,2024-10-06 06:30:00,Strength,75.0,404.6,129.4,4.0,Corniche
467,35,2024-11-29 12:30:00,Cardio,32.0,266.8,136.1,4.0,Yas Mall
468,35,2024-11-06 21:00:00,Strength,63.0,400.8,125.1,3.0,Corniche
469,35,2024-09-25 06:30:00,Strength,56.0,361.4,123.2,3.0,Marina Mall
470,35,2024-12-03 10:45:00,Class,61.0,326.9,143.6,4.0,Downtown
471,35,2024-07-19 19:15:00,Cardio,53.0,373.2,120.3,3.0,Marina Mall
472,35,2024-09-11 09:00:00,Cardio,21.0,161.5,126.7,5.0,Corniche
473,35,2024-11-17 06:45:00,Cardio,49.0,330.2,138.9,4.0,Corniche
474,35,2024-11-19 11:45:00,Yoga,72.0,465.6,149.8,5.0,Downtown
475,35,2024-11-20 19:30:00,Yoga,54.0,400.1,120.3,3.0,Yas Mall
476,35,2024-12-05 14:45:00,Cardio,39.0,270.1,140.2,6.0,Corniche
477,35,2024-08-09 13:30:00,Yoga,63.0,313.3,138.2,5.0,Corniche
478,35,2024-06-19 18:00:00,Cardio,40.0,314.3,133.2,3.0,Downtown
479,35,2024-12-22 14:45:00,Strength,56.0,314.4,109.9,5.0,Marina Mall
480,35,2024-11-05 08:15:00,Strength,41.0,189.0,126.8,4.0,Yas Mall
481,35,2024-07-23 16:00:00,Strength,38.0,240.9,132.9,3.0,Yas Mall
482,35,2024-11-20 10:30:00,Class,80.0,487.2,115.7,,Marina Mall
483,35,2024-05-24 11:00:00,Cardio,38.0,325.3,109.3,5.0,Yas Mall
484,35,2024-12-19 22:30:00,cardio,33.0,275.8,135.9,1.0,Yas Mall
485,35,2024-10-30 06:30:00,Strength,,424.4,104.2,3.0,Downtown
486,35,2024-11-22 14:30:00,Strength,71.0,364.7,107.9,1.0,Downtown
487,35,2024-07-13 07:30:00,Yoga,46.0,287.2,143.8,5.0,Downtown
488,35,2024-12-09 21:00:00,Strength,33.0,181.9,142.3,5.0,Corniche
489,35,2024-10-05 19:30:00,Strength,0.0,68.5,112.0,2.0,Yas Mall
490,36,2023-11-01 13:30:00,Yoga,61.0,338.2,105.0,4.0,Corniche
491,36,2023-06-01 13:45:00,Cardio,84.0,685.3,151.1,2.0,Yas Mall
492,36,2024-03-15 10:00:00,Strength,61.0,297.2,145.7,1.0,Marina Mall
493,36,2023-11-07 10:45:00,Class,42.0,225.0,139.4,4.0,Downtown
494,36,2023-08-02 12:45:00,Strength,,322.0,125.6,3.0,Yas Mall
495,36,2023-10-01 16:30:00,Cardio,45.0,369.3,150.7,5.0,Downtown
496,36,2023-06-17 14:15:00,Class,66.0,467.0,134.6,2.0,Corniche
497,36,2023-10-28 14:15:00,Class,66.0,352.1,133.8,1.0,Yas Mall
498,36,2024-04-27 08:45:00,Strength,71.0,473.8,149.5,3.0,Marina Mall
499,36,2023-06-10 15:45:00,Cardio,52.0,399.7,141.7,2.0,Corniche
500,36,2023-09-23 20:00:00,Class,67.0,406.4,156.0,5.0,Downtown
501,36,2024-03-08 13:15:00,Cardio,65.0,552.3,108.3,3.0,Marina Mall
502,36,2024-05-08 22:30:00,Cardio,80.0,658.0,133.1,5.0,Downtown
503,36,2024-04-20 16:45:00,Cardio,31.0,240.5,142.0,4.0,Marina Mall
504,36,2023-06-23 13:45:00,Yoga,72.0,438.3,123.2,5.0,Yas Mall
505,36,2023-12-24 13:00:00,Cardio,,534.7,115.5,4.0,Downtown
506,36,2024-03-17 16:00:00,Cardio,34.0,283.1,105.6,4.0,Corniche
507,36,2024-03-13 07:15:00,Class,64.0,353.9,,3.0,Downtown
508,36,2023-11-12 11:30:00,Strength,45.0,288.9,89.2,2.0,Yas Mall
509,37,2023-08-09 11:45:00,Cardio,29.0,204.0,111.2,3.0,Marina Mall
510,37,2023-12-31 20:30:00,Cardio,48.0,365.7,108.9,5.0,Corniche
511,37,2024-06-10 20:30:00,Strength,55.0,353.0,120.1,2.0,Downtown
512,37,2023-07-15 14:00:00,Cardio,72.0,519.2,133.4,4.0,Yas Mall
513,37,2024-01-05 07:00:00,Cardio,64.0,557.6,129.2,2.0,Corniche
514,37,2023-07-09 10:30:00,cardio,58.0,485.9,139.0,5.0,Downtown
515,37,2023-06-28 14:15:00,Cardio,57.0,471.8,127.6,6.0,Corniche
516,37,2024-05-30 22:00:00,Yoga,59.0,329.5,132.6,3.0,Yas Mall
517,37,2023-09-28 17:30:00,Cardio,61.0,438.6,121.7,2.0,Corniche
518,37,2024-04-21 11:00:00,Strength,27.0,,159.2,5.0,Marina Mall
519,37,2023-07-10 19:45:00,Cardio,42.0,,126.6,6.0,Corniche
520,37,2023-12-15 17:30:00,Class,64.0,414.5,136.0,3.0,Downtown
521,37,2023-08-24 15:45:00,Cardio,49.0,376.4,118.6,5.0,Yas Mall
522,37,2023-09-12 10:15:00,Yoga,63.0,398.6,125.1,2.0,Yas Mall
523,37,2024-02-04 22:00:00,Cardio,71.0,585.8,158.3,2.0,Downtown
524,37,2023-07-14 13:30:00,Cardio,40.0,249.0,155.1,2.0,Marina Mall
525,37,2023-11-11 20:30:00,Cardio,70.0,563.2,143.8,,Downtown
526,38,2023-09-02 19:30:00,Cardio,38.0,315.3,135.0,2.0,Yas Mall
527,38,2023-04-03 08:00:00,Cardio,68.0,599.9,132.1,1.0,Marina Mall
528,38,2023-10-24 14:15:00,Strength,32.0,154.2,131.9,1.0,Corniche
529,38,2023-07-28 13:15:00,Cardio,71.0,546.8,98.6,5.0,Downtown
530,38,2023-11-15 21:00:00,Class,49.0,383.5,96.9,3.0,Downtown
531,38,2023-09-10 13:30:00,Cardio,76.0,689.2,143.1,3.0,Corniche
532,38,2023-05-26 10:45:00,Cardio,65.0,514.9,119.4,3.0,Corniche
533,38,2024-02-02 11:45:00,Cardio,43.0,396.1,130.1,2.0,Corniche
534,38,2023-05-04 19:00:00,Cardio,25.0,175.6,121.2,5.0,Marina Mall
535,38,2023-09-26 15:15:00,Yoga,31.0,203.6,114.1,4.0,Yas Mall
536,39,2023-12-29 17:30:00,Class,59.0,433.7,115.6,2.0,Yas Mall
537,39,2024-01-20 16:30:00,Yoga,53.0,299.6,115.2,4.0,Downtown
538,39,2023-12-09 14:30:00,Strength,42.0,268.4,138.0,1.0,Downtown
539,39,2024-02-26 19:45:00,Yoga,200.0,1203.4,113.7,5.0,Marina Mall
540,39,2023-03-08 11:15:00,Yoga,44.0,309.5,142.3,2.0,Corniche
541,39,2023-07-13 18:15:00,Strength,84.0,477.7,114.6,5.0,Yas Mall
542,39,2023-06-12 22:00:00,Cardio,36.0,331.9,112.4,4.0,Yas Mall
543,39,2023-04-16 21:45:00,Strength,39.0,199.3,107.9,4.0,Yas Mall
544,39,2023-08-21 18:30:00,Yoga,39.0,285.6,139.8,1.0,Downtown
545,39,2023-11-04 17:00:00,Cardio,37.0,267.3,132.9,6.0,Corniche
546,39,2023-03-13 09:45:00,Strength,35.0,177.7,128.8,5.0,Corniche
547,39,2023-11-22 17:00:00,Yoga,,405.4,132.7,3.0,Downtown
548,40,2023-12-11 08:15:00,Strength,,210.4,134.2,2.0,Corniche
549,40,2023-11-28 18:30:00,Cardio,66.0,463.6,116.8,3.0,Yas Mall
550,40,2024-01-24 07:45:00,Strength,72.0,441.9,126.9,4.0,Corniche
551,40,2024-04-20 11:15:00,Strength,54.0,259.1,149.1,5.0,Downtown
552,40,2023-09-11 13:00:00,Class,71.0,503.8,139.5,5.0,Downtown
553,40,2024-01-17 09:30:00,Cardio,73.0,625.4,127.5,5.0,Corniche
554,40,2023-08-02 12:15:00,Cardio,48.0,374.5,134.9,4.0,Corniche
555,40,2023-08-06 08:15:00,Cardio,48.0,434.9,130.5,,Downtown
556,40,2024-06-19 16:30:00,Cardio,41.0,428.7,156.7,4.0,Yas Mall
557,40,2024-06-13 21:45:00,Cardio,48.0,324.9,95.6,4.0,Corniche
558,40,2024-06-04 11:00:00,Cardio,38.0,261.0,140.9,3.0,Corniche
559,40,2024-03-15 17:00:00,CARDIO,26.0,201.6,96.3,3.0,Corniche
560,41,2023-11-20 21:30:00,Strength,38.0,107.3,153.7,4.0,Yas Mall
561,41,2023-05-24 17:45:00,Strength,49.0,320.7,155.6,3.0,Corniche
562,41,2024-03-22 18:45:00,Strength,61.0,359.8,132.5,1.0,Yas Mall
563,41,2023-08-16 19:15:00,Cardio,55.0,488.9,134.4,3.0,Yas Mall
564,41,2023-09-12 20:15:00,Strength,,325.5,131.0,5.0,Yas Mall
565,41,2023-07-24 07:30:00,Yoga,38.0,183.1,132.0,5.0,Marina Mall
566,41,2023-07-09 18:15:00,Cardio,53.0,360.4,135.6,2.0,Corniche
567,41,2023-07-08 20:15:00,Cardio,61.0,495.0,146.7,2.0,Downtown
568,41,2024-01-07 06:30:00,Cardio,52.0,415.5,125.1,1.0,Downtown
569,41,2023-06-22 10:45:00,Strength,63.0,404.6,127.9,4.0,Corniche
570,41,2024-01-11 19:45:00,Cardio,64.0,462.2,137.0,,Downtown
571,41,2024-05-13 21:15:00,Cardio,45.0,289.4,128.8,3.0,Downtown
572,41,2024-03-01 09:15:00,Cardio,68.0,498.3,131.8,6.0,Corniche
573,41,2023-10-30 14:00:00,Strength,43.0,286.6,129.3,1.0,Yas Mall
574,41,2023-09-11 21:30:00,Cardio,57.0,458.7,,3.0,Yas Mall
575,41,2023-06-01 13:00:00,Strength,65.0,316.8,106.7,2.0,Yas Mall
576,41,2023-12-22 08:45:00,Cardio,,434.1,129.2,1.0,Downtown
577,41,2024-05-03 21:45:00,Strength,66.0,372.5,94.9,5.0,Corniche
578,41,2023-07-26 18:30:00,Cardio,59.0,460.2,118.8,4.0,Marina Mall
579,42,2024-01-08 11:15:00,Cardio,37.0,313.3,146.3,2.0,Marina Mall
580,42,2024-01-10 10:15:00,Class,51.0,287.7,133.4,3.0,Corniche
581,42,2023-05-02 13:45:00,Yoga,56.0,399.9,,4.0,Marina Mall
582,42,2023-05-30 16:15:00,Cardio,58.0,438.6,,2.0,Corniche
583,42,2023-07-08 08:45:00,Cardio,,475.5,142.9,5.0,Marina Mall
584,43,2024-11-13 19:30:00,Cardio,64.0,528.7,109.2,6.0,Corniche
585,43,2024-12-07 15:30:00,Strength,81.0,424.4,129.5,3.0,Marina Mall
586,43,2024-12-29 20:45:00,Cardio,50.0,435.6,156.0,2.0,Downtown
587,43,2024-12-15 12:15:00,Cardio,50.0,424.6,132.6,3.0,Yas Mall
588,43,2024-12-15 20:45:00,Strength,30.0,172.3,109.9,6.0,Marina Mall
589,43,2024-09-29 22:15:00,Cardio,25.0,144.7,123.4,0.0,Downtown
590,43,2024-12-17 19:00:00,Yoga,40.0,218.5,127.3,5.0,Yas Mall
591,43,2024-11-25 20:30:00,Cardio,54.0,371.8,115.3,4.0,Downtown
592,43,2024-09-17 11:15:00,Cardio,42.0,437.2,138.7,1.0,Yas Mall
593,43,2024-12-13 14:30:00,Yoga,49.0,301.1,141.5,2.0,Yas Mall
594,43,2024-08-23 11:30:00,Class,49.0,292.5,132.0,3.0,Yas Mall
595,43,2024-12-12 22:45:00,Cardio,61.0,464.4,144.9,4.0,Yas Mall
596,43,2024-10-21 09:30:00,Yoga,53.0,306.6,144.4,2.0,Marina Mall
597,44,2024-06-04 22:30:00,Strength,40.0,266.2,131.1,2.0,Yas Mall
598,44,2024-12-22 14:30:00,Cardio,28.0,217.2,144.2,3.0,Yas Mall
599,44,2024-11-02 15:15:00,Yoga,81.0,499.2,,3.0,Marina Mall
600,44,2024-12-28 12:00:00,Cardio,70.0,571.2,142.1,4.0,Yas Mall
601,44,2024-12-11 20:00:00,Class,45.0,217.1,,4.0,Corniche
602,44,2024-05-31 21:15:00,Strength,32.0,171.1,109.5,4.0,Corniche
603,44,2024-12-13 09:45:00,Yoga,72.0,505.4,103.4,3.0,Marina Mall
604,44,2024-11-07 06:30:00,Yoga,36.0,240.5,143.5,4.0,Yas Mall
605,44,2024-11-29 09:45:00,Cardio,52.0,381.3,143.6,1.0,Corniche
606,44,2024-11-13 10:45:00,Cardio,61.0,467.6,84.3,2.0,Marina Mall
607,44,2024-12-08 21:00:00,Class,200.0,1223.2,124.1,2.0,Corniche
608,44,2024-06-11 17:00:00,Cardio,58.0,513.1,136.8,3.0,Yas Mall
609,44,2024-05-03 21:00:00,Strength,84.0,521.8,141.4,1.0,Yas Mall
610,44,2024-06-09 12:45:00,Cardio,69.0,601.9,123.3,5.0,Downtown
611,44,2024-12-29 21:15:00,Strength,53.0,266.9,112.2,2.0,Downtown
612,44,2024-11-28 14:30:00,Yoga,47.0,267.5,132.1,3.0,Marina Mall
613,44,2024-12-30 20:00:00,Cardio,54.0,423.6,120.4,5.0,Corniche
614,44,2024-12-23 10:00:00,Strength,38.0,266.9,113.2,5.0,Marina Mall
615,44,2024-08-21 20:00:00,Yoga,49.0,313.5,116.1,3.0,Yas Mall
616,44,2024-06-10 18:45:00,Yoga,71.0,404.2,136.4,4.0,Marina Mall
617,45,2024-08-14 19:15:00,Cardio,74.0,671.5,135.2,,Downtown
618,45,2024-12-19 15:30:00,Strength,47.0,263.4,151.4,2.0,Downtown
619,45,2024-11-26 13:30:00,Strength,54.0,300.7,135.3,1.0,Downtown
620,45,2024-07-02 16:30:00,Strength,36.0,247.0,123.6,1.0,Yas Mall
621,45,2024-05-19 11:15:00,Strength,72.0,474.5,120.0,4.0,Yas Mall
622,45,2024-05-02 18:45:00,Cardio,34.0,232.7,121.1,4.0,Yas Mall
623,45,2024-08-07 18:30:00,Yoga,68.0,396.4,,3.0,Marina Mall
624,45,2024-08-29 17:45:00,Strength,53.0,314.9,103.5,3.0,Yas Mall
625,45,2024-12-19 07:15:00,Yoga,77.0,473.6,131.3,3.0,Corniche
626,45,2024-09-19 09:30:00,Yoga,51.0,249.5,,3.0,Yas Mall
627,45,2024-12-07 17:15:00,Strength,33.0,171.9,131.4,4.0,Yas Mall
628,45,2024-11-14 22:45:00,Class,59.0,294.3,140.9,4.0,Corniche
629,45,2024-07-04 07:45:00,Class,56.0,392.8,101.8,4.0,Corniche
630,45,2024-08-15 20:00:00,Class,43.0,242.5,140.9,2.0,Downtown
631,45,2024-12-09 18:30:00,Strength,55.0,347.0,106.9,3.0,Yas Mall
632,45,2024-11-04 19:00:00,cardio,53.0,432.3,144.8,3.0,Downtown
633,45,2024-11-19 10:00:00,Strength,62.0,354.1,153.2,5.0,Yas Mall
634,45,2024-08-25 18:00:00,Cardio,45.0,295.5,130.1,4.0,Yas Mall
635,45,2024-05-21 09:45:00,Yoga,53.0,258.9,135.9,3.0,Yas Mall
636,45,2024-06-15 08:30:00,Strength,52.0,339.6,134.8,3.0,Yas Mall
637,45,2024-11-22 14:45:00,Strength,72.0,443.7,135.6,4.0,Corniche
638,45,2024-09-06 13:00:00,Cardio,43.0,352.0,136.9,1.0,Yas Mall
639,45,2024-04-05 14:30:00,Cardio,49.0,470.1,111.6,,Marina Mall
640,45,2024-11-01 09:00:00,Cardio,57.0,451.8,127.2,3.0,Downtown
641,45,2024-08-22 06:00:00,Strength,78.0,541.1,125.2,3.0,Corniche
642,45,2024-09-05 19:15:00,Cardio,55.0,436.4,154.1,2.0,Downtown
643,45,2024-04-21 06:00:00,Strength,53.0,297.1,124.5,2.0,Downtown
